par_nr	head	sentence
564	NA	 Selle tüübiga , kes mind eelmisel õhtul oli Ansuküla meheks nimetnud , oleks peaaegu kakluseks läinud , ta oli kuidagi eriti ebasümpaatne . 
565	NA	 Eelnimetatut arvestades pole midagi imestada , et ka esmaspäeva hommik kujunes samasuguseks segasevõitu molutamiseks . 
565	NA	 End üles ajades otsustasin , et kui keegi peaks hakkama autoga Tallinnasse sõitma , sokutan ennast kaasa . 
565	NA	 Selgus aga , et mõni on juba läinud ja ülejäänud tunnevad end niigi hästi . 
565	NA	 Või jälle halvasti . 
565	NA	 Igatahes mittetransportaablitena . 
565	NA	 Õnneks oli Väike selle öö veetnud tervislikumalt kui eelmise ja köögis oli seetõttu kord peaaegu taastatud . 
565	NA	 Ning kapis oli sinki . 
565	NA	 Ma ei väsi kordamast , et korralik hommikusöök on pool võitu . 
565	NA	" "" Venemaal on õudselt palju oblasteid , "" pakkusin seltskondlikuks vestluseks teema välja . "
565	NA	 Väike luges jälle mingit kaanteta kapsast , singileib pihus . 
565	NA	" "" Jah ... "
565	NA	" Mis siis ? "" tõstis ta üllatunult pilgu . "
565	NA	" "" Noh , kui peab neile ükshaaval tõestama , et me saame siin ise ka korrahoidmise ja šašlõkiküpsetamise ja kurnimänguga hakkama ... "" "
565	NA	" "" Mis meil nende oblastitega asja on ? "" "
565	NA	" "" Ei olegi . "
565	NA	" Õudselt hea oleks , kui neil meiega ka ei oleks . "" "
565	NA	" "" Ah sa mõtled seda jama või ? "" näis Väike aru saavat . "
565	NA	 Aga see teema ei paistnud teda eriti huvitavat . 
565	NA	" "" Kuule , minu meelest olid sa eile üsna kaine , ütle , ega ma midagi imelikku ei teinud . "
565	NA	" Selg on kuidagi valus ja vasak käsi ka . "" "
565	NA	" "" See võib sul üleeilsest kalasuitsutamisest olla , "" lohutasin . "
565	NA	 Sadade samalaadsete kombel oli eelmine õhtu mälestusi jätmata kadunud , kuidagi täiesti tahtmatult olin ometi kultuurikeskusse sattunud , aga mis seal juhtuda võis ... 
565	NA	 Siis turtsatasin naerma ja Väike uuris mind kahtlustavalt . 
565	NA	" "" Vaevalt et nüüd sellest , aga ... "" rahustasin teda , ise ei saanud naeru pidama . "
565	NA	 Sest üks detail oli mulle tõesti läbi udu meenunud . 
565	NA	" "" Kui me baaris istusime , tuli Eha vahepeal meie lauda lobisema . "
565	NA	 Mina ei kuulnud , millest , sest musa oli üpris lärmakas . 
565	NA	 Aga just sel hetkel , kui musa vait jäi , hüppasid sa püsti , vaatasid Ehale tungiva pilguga otsa ja kuulutasid üle terve saali , et sa oled nõus ise temaga maadlema , kui keegi teine ei julge . 
565	NA	 Siis mängis muusika edasi , sina istusid maha ja lülitusid justkui välja . 
565	NA	 Mina ei tea midagi , aga isegi kui te hiljem üritasitegi maadelda , siis vaevalt tema sul vasaku käe ära suutis väänata . 
565	NA	" "" "
566	NA	 Kehitasin õlgu ja tatsasin köögist tulema , jättes Väikse süümekate hooleks . 
566	NA	 Mis võis muidugi olla viga . 
566	NA	 Sest mängudeski tuleb kui tahes kõrvalisena tunduvate tüüpidega lõputult lobiseda - varjus võivad olla mitte ainult preemiapunktid , vaid ka hindamatu väärtusega tegevusjuhendid . 
567	NA	 Nimelt viis ka Zoe - ega ma kokkusaamist polnud ju unustanud - ühe esimese asjana jutu maadlusele . 
567	NA	 Kõige esimesena arutles ta , kas mulle peaks paremini sobima üherealine või kaherealine ülikond . 
567	NA	 Üksjagu oli tema arutluses irooniat , aga ka veel midagi , millest ma aru ei saanud . 
567	NA	" Ja iseäranis ei saanud ma aru , mida ta seejärel pidas silmas "" borjba v grjazii "" all , mille kohta ta minult nagu aru päris . "
567	NA	" Minu viga muidugi , et ma mõistsin seda kui "" võitlust soos "" . "
567	NA	 Siis ta täpsustas , et tema andmetel olla tegu rahvusliku spordialaga . 
567	NA	" Ainsa sõnalise assotsiatsioonina tekkis mul "" Rajad soos "" , raamat , kus pioneerid metsavendi püüdsid . "
567	NA	 See ei tundunud just rahvusliku spordialana ja ühmasin midagi sinnapoole , et need võimalused on nagu ammendatud ja otsas või nii . 
567	NA	 Mida ta justkui ei tahtnud uskuda . 
568	NA	" "" Hey , there seems to be a communications breakdown somewhere , "" käratasin ma viimaks , ülikond või mitte , "" can you tell me in plain english what do you have in mind ! "" "
568	NA	" "" Mud-wrestling "" selgitas mulle küll , kui valesti ma algul aru olin saanud , mitte aga probleemi tagamaid . "
569	NA	" "" Kas sa tahad tõesti teada , kuidas see käib või ? "" "
570	NA	" "" Kui ei tahaks , miks ma siis küsima peaksin ? "" "
571	NA	 Rahvusliku spordialana oleks võinud talle ju pigem vägikaikavedu õpetada . 
571	NA	 Või mustlasmaadlust . 
571	NA	 Aga needki takerdunuks tõlkeprobleemide taha . 
571	NA	" "" Tahad ise proovida või ? "" "
572	NA	" "" Tõenäoliselt on see kõige õigem tee millegi selgeksõppimiseks . "" "
572	NA	 Piidlesin tema itaaliamaist sitskleidikest ja halli nahkridiküli ning mitte miski ei meenutanud edukat naisatleeti . 
572	NA	 Üks meist kahest oleks justnagu omadega natuke sassis olnud . 
572	NA	 Aga võibolla ka mõlemad - see mõte tundus kuidagi lohutavana . 
573	NA	" "" Kuidas oleks paari tunni pärast ? "
573	NA	 Sa pead midagi sportlikku selga otsima . 
573	NA	" "" "
574	NA	" "" Dress või ? "" "
575	NA	" "" Mul ükskõik , aga midagi , mis määrdumist ja rebenemist ei karda . "
575	NA	 Vist oleks parem , kui sa autoga tuleksid - linnast väljas on rahulikum . 
575	NA	" "" "
576	NA	 Zoe nõustus nii leplikult , et ma pigistasin tal sõbralikult käsivart . 
576	NA	 Füüsiline kontakt tõi jälle meelde , et tegu pole tavalise suvitusromansiga : kõigepealt pole ta üldse minu maitse ja siis on tal veel ilged sugulased oma kambaga . 
576	NA	 Aga noh , ilm oli ilus ja päike paistis . 
577	NA	 Mul ei olnud konkreetset plaani , kui ma siis vahepeal mansioni tagasi jalutasin . 
577	NA	 Mängus on ju ka nii , et ega ette ei tea , mis järgmises pildis juhtub . 
577	NA	 Või kui lõpuks õige lahenduse peale tuled , tundub see vaid tagantjärele ainsa loogilise võimalusena . 
578	NA	" Boss , Kalanägu ja Väike arutasid köögis midagi . "" "
578	NA	 ... kui telliks tsisternitäie sitta . 
578	NA	" Assenisaatorid neil siin ju ometi liiguvad . "" "
578	NA	 Väike on tõsine inimene , kui ta nii juba ütles , pidi tal seda tõesti vaja minema . 
579	NA	 Boss vangutas kahtlevalt pead ja arvas , et see siiski ei sobi . 
579	NA	" "" Oleneb , milleks , "" sekkusin vestlusse . "
579	NA	" "" Kasvuhoone rajamiseks on see üks võimalus küll , aga siis oleks pidanud juba varakevadel alustama . "
579	NA	" "" "
580	NA	" "" Ahah , "" tegi Kalanägu tähendusrikkalt . "
580	NA	 Noh et Larry on ju loll ega tea midagi . 
580	NA	 Ei teadnudki , mida ka ausalt tunnistasin . 
581	NA	" "" Tegelikult on Larry ju oma , "" mõtiskles Väike . "
581	NA	" "" Ja kellele tal seda öelda olekski , "" lisas Kalanägu . "
582	NA	" "" Siin on nagu üks pisike plaan teoksil , "" otsustas Boss mindki asjasse pühendada . "
582	NA	" "" Et endise vastasseisu ületamiseks võiks midagi ühiselt ette võtta . "
582	NA	" Hea tahte mängud , nii öelda . "" "
582	NA	 Muidugi oli see suvitajate idee - ja mitu veidrust said ühekorraga paika . 
582	NA	 Umbes nagu kurnivõistlused , ainult et valitud seltskonnale . 
582	NA	 Ja mitte kurnis , vaid naiste mudamaadluses . 
582	NA	 Ning naistele ei tohtinud seda enneaegu öelda . 
582	NA	 Millistele naistele -ei saanud ma aru . 
582	NA	" "" See on nüüd ju suuresti nagu Soolo rida , "" täpsustas Kalanägu . "
582	NA	" "" Ja meie võime kaasa aidata , "" lisas Boss . "
582	NA	 Juba vist kolmandat päeva tolgendas mansionis mingi kõõm . 
582	NA	 Minu meelest oli ta end juba nädalaid tagasi segi joonud ega näidanud nüüdki selginemise märke . 
582	NA	 Keegi ei märkaks vahet , kui ta vahepeal mudaga kokku määrida , tema ise kõige vähem . 
582	NA	 Ravimuda võiks isegi kasulik olla . 
583	NA	 Suvitajad olid lubanud korraldamisele kaasa aidata , aga meie kui kohalikud pidime sobiva koha leidma . 
583	NA	 Ja seda siis tüübid parajasti nuputasidki . 
584	NA	" "" Ma arvan , et ma tean , kus . "
584	NA	" Aga ma pean muidugi kontrollima , "" haigutasin tehtud ükskõiksusega . "
584	NA	" "" Ära siis lase end vahepeal ära röövida , "" soovitas Kalanägu . "
584	NA	" "" Jah , homme keskpäevaks peaks asi selge olema , "" kinnitas Boss . "
584	NA	" "" Noh , teie otsite ja mõtlete , eks mina siis kah jõudumööda , "" kehitasin õlgu ja otsisin külmutuskapist midagi närimist . "
584	NA	 Polnud ju sugugi kindel , et Zoe mind iga kord šašlõkile viitsib viia . 
585	NA	 Ma lootsin , et autot ei lähe ehk tarvis . 
585	NA	 Sest supelranda oleksime me võinud ka jalutada . 
585	NA	 Autode parkimine ranna vahetus läheduses oli muidugi keelatud - välja arvatud mõned üksikud , valitud numbrimärki kandvad ühikud . 
585	NA	 Mille hulka Zoe laenuauto ju kuulus . 
585	NA	 Oma pool kilomeetrit jalavaeva vähem ... 
585	NA	" Zoel oli kerge suvekleit seljas - ja pungil "" Adidase "" -kott ühes . "
585	NA	 Tervitasime formaalselt , ja randa sõitsime formaalselt . 
585	NA	 Järjekordne rollimuutuste-mäng , seekord siis treeneriks-õpilaseks . 
586	NA	" "" Kas autos labidas on ? "" nõudsin . "
587	NA	" "" Miks mina seda teadma peaks ? "" "
588	NA	" "" Vaata . "
588	NA	" Kui on , pane kotti ! "" "
589	NA	 Loomulikult pagasnikus mingi sapöörilabidake leidus . 
589	NA	 Mitte päris puhas . 
589	NA	 Ja Zoe tõrkus seda oma puhta pesu - või mis tal seal oli - sekka panemast . 
589	NA	 Aga läheduses keerutas tuulehoog laperdavat lõhkist kilekotti . 
589	NA	 Mis labidat ümbritsedes moodustas hädapärase kompromissi - kui mitte arvestada , et labida vars spordikotist narristi välja jäi . 
589	NA	 Muidugi ei läinud labidat tarvis , aga või ma seda siis ette teadsin . 
590	NA	 Ma olin seda rada pidi kord ju enne käinud , kuid hoopis muid mõtteid mõeldes . 
590	NA	 Pinnasele tähelepanu pööramata . 
590	NA	 Niisugune lagedam sopistus roostiku vahel , üks kuivem küngas , ümberringi paari meetri ulatuses mõni sentimeeter merevett katmas kihti kleepuvat ollust . 
590	NA	 Võtsin jalad paljaks - enda sportliku varustuse peale polnud ma ju üldse mõelnud - ning sumpasin veidi ringi . 
590	NA	 Eriti sügavale sisse ei vajunud , aga lirtsus üsna vastikult , kuidagi nätskelt . 
590	NA	 Zoe põrnitses mind ja ümbrust üpris nõutult - kuid ise ta oli tahtnud . 
590	NA	 Kuigi teatud kahtlust selle soovi mõistlikkuses võis juba nüüd tema näol märgata . 
590	NA	" "" Pidin sulle siia terve spordikooli tooma või ? "" käratasin . "
590	NA	" "" See on privaatõppetund . "
590	NA	 Riietu ümber või tule sellesamaga , mul ükskõik , ainuke asi , et riietus saab mudaseks . 
590	NA	" "" "
591	NA	" "" Kuhu ma tulema pean ? "" "
592	NA	" "" Umbes siia , kus ma seisan . "" "
592	NA	 Siis tuli mulle meelde särk seljast võtta ja kaldale visata . 
592	NA	 Ta ikka nagu ei uskunud veel - või ootas mingit tseremooniat . 
592	NA	" "" Ja mida ma tegema pean ? "" "
593	NA	" "" Reeglid on selles , et reegleid ei ole . "
593	NA	 Eesmärk on sundida vastast alla andma . 
593	NA	 Alistumisest võib märku anda suuliselt või rütmiliste käelöökidega mudapinnale . 
593	NA	 Kohtuniku asi on seda jälgida , aga ma luban , et ma sulle liiga ei tee . 
593	NA	 Reeglite piires , tähendab . 
593	NA	" "" "
594	NA	" "" Kas on mingeid erilisi võtteid , mida sa mulle õpetad ? "" "
594	NA	 Kahtlevalt viskas ta rihmikud jalast ja võttis kella käelt . 
594	NA	 Katsus varbaga vett , mis ei paistnud just meeldivat . 
595	NA	" "" Kõik on lubatud - hammustamine , küünistamine , juustest kiskumine - kõik , mis pähe tuleb . "
595	NA	 Nagu sa mõistad , on alistumine alandav . 
595	NA	" Võistluste puhul , "" täpsustasin . "
596	NA	" Nüüd seisis ta juba kahe jalaga minu valitud "" areenil "" . "
596	NA	" "" Lase käia , "" julgustasin teda , "" sa ju tahad mulle kohta kätte näidata . "
596	NA	" Ainult ära üleliia karju , sa ei ole ehk veel nii heas vormis , et pealtvaatajad su etteastet naudiksid . "" "
596	NA	 Ajasin keele suust ja tegin lolli nägu - ma ei osanud teda kuidagi piisavalt vihaseks ajada ja üldse ma ei teadnud , mis ma peaks peale hakkama . 
596	NA	 Ta tegi paar kohmakat sammu minu poole ja jäi uuesti seisma . 
596	NA	 Siis mul ei jäänudki muud üle , kummardusin kähku , haarasin pihutäie seda püdelat plöga ja viskasin talle näkku . 
596	NA	 Ning kui ta silmi nühkima hakkas , tõukasin ta lihtsalt ümber . 
596	NA	 Talle tuli meelde , et karjuda ei tohtinud . 
596	NA	 Ja kuna ta ei suutnud otsustada , kas enne silmad puhtaks hõõruda või püsti tõusta , siis ma veeretasin teda natuke . 
596	NA	 Et ta ikka üleni mudane oleks . 
596	NA	 Seepeale taipas ta mulle jalga klammerduda , nii et ma tasakaalu kaotasin . 
596	NA	 Aga nõnda oligi tegevus rohkem maadluse moodi . 
596	NA	 Tõmbasin tal kleidi üles - trikoo kuulus ilmselt vahetusrõivaste hulka - ja toppisin paar kamalutäit muda talle püksi . 
596	NA	 See ei meeldinud talle . 
596	NA	 Üldse on vist vähe neid , kellele meeldiks . 
596	NA	 Ta tundus juba päris tige , unustas silmade puhastamise ja üritas täie tõsidusega küüsi ja hambaid kasutada . 
596	NA	 Aga mida rohkem ta siples , seda selgemini pidi külm ja ilge ollus endast intiimsete kehaosade ümbruses märku andma . 
596	NA	 Vahelduseks vedasin tal kleidi üle pea , et ta kätega vehkima ei pääseks . 
596	NA	 Ega hammustama . 
596	NA	 Nüüd oli ta juba piisavalt kuri ja mul ei jäänud eriti mahti mõtiskleda olukorra absurdsuse üle , sest ta põtkis jalgadega ning loopis mudapihutäisi huupi minu suunas - silmad olid ikka paksult sodiga koos , kuigi ta neid nüüd kleidiservaga pühkida sai . 
596	NA	" "" Anna alla , "" soovitasin . "
596	NA	 Vastuseks õnnestus tal mulle jalaga mööda - nojah , tundlikke osi äsada ja seeläbi üldse haardest lahti rabelda . 
596	NA	 Nii et ma pidin oma ettepanekut mitu korda kordama , vahepeal valuvõtteid kasutades , et teda näoli vette suruda . 
596	NA	 Ausalt öeldes muutus see vahepeal isegi seksuaalselt erutavaks , aga ma suutsin endale meelde tuletada , et sport on sport . 
596	NA	 Kui ta lõpuks teatas , et talle aitab , tõmbasin ta viisakalt püsti ja talutasin mõned meetrid eemale , kus vesi nii sogaseks polnud pööratud . 
596	NA	 Isegi aitasin tal nägu puhastada - oskamata arvata , mida ta nüüd ette võib võtta . 
596	NA	" Ta viskas minema oma räsitud hilbud , mis nagunii oma õigel kohal ei püsinud , ja pakkus üsna vaguralt : "" Lähme pesema . "" "
596	NA	" "" Mis ? "" imestasin mina . "
596	NA	" "" Roostiku taga peaks vaba vesi olema . "" "
596	NA	 Viskasin püksid kaldale - miks ma need üldse jalga olin jätnud ? - ja sumpasin talle järele . 
596	NA	 Roostikuga oli küll tükk tegemist , aga lõpuks tuli vesi vastu ja läks isegi üsna ruttu sügavaks , nii et sai ujuda . 
596	NA	 Temal tuli see isegi paremini välja kui minul , ujumine , ma mõtlen . 
596	NA	" Nii et tema ujus minu juurde ja ütles : "" Ega ma ei ole su peale pahane . "" "
596	NA	" "" Miks ? "" üllatusin . "
596	NA	 Aga ju ma olin siis kuidagi süüdlasliku näoga olnud . 
596	NA	 Üldse on raske rollis püsida , kui vesi kõrva läheb . 
596	NA	" "" See oli - kogemus ... "" "
596	NA	" "" Jah , ma arvan , et sa tabasid idee ehk ära , "" patrasin . "
596	NA	" "" Ja vaata , kui on pealtvaatajad ümberringi , siis on vastase pükste mahatõmbamine pool võitu . "
596	NA	" Neljal juhul viiest - algajate puhul - asub ta end kätega varjama ning muutub võitlusvõimetuks ... "" "
596	NA	 Aga Zoed ei huvitanud mu loba enam üldse , ilmselt oli tal oma plaan olnud juba mulle lähemale ujudes . 
596	NA	 Seksuaalvahekord vees ei ole tegelikult nii lihtne , kui ehk ennatlikult arvatakse , pakub aga siiski lausa üllatavaid võimalusi . 
596	NA	 Eriti , noh , kui Zoe võttis seda väga ennastunustavalt ja üritas igati mulle heameelt valmistada . 
596	NA	 Ma isegi ei oska öelda , kas ta ise ka sellest midagi sai . 
596	NA	 Või siis , teelolek on tähtsam kui päralejõudmine jne. 
596	NA	 Ehk temagi jaoks vahel . 
597	NA	 Sellele järgnev efekt on sooliselt muidugi erinev . 
597	NA	 See päralejõudmise-asi . 
597	NA	 See igavene miks-ma-üldse-olen-siin-küsimus , mis kuidagi väga ootamatult ja kontrastselt esile kerkib . 
597	NA	 No ja tõesti - paljalt , kusagil roostikus , mingi kahtlase naisterahvaga , riided , mis küll hetkel silma ei hakanud , võimatuseni mudased , seda ma mäletasin täpselt . 
597	NA	 Kogu tavapärane pohmeluse-ahastus , mis hajumiseks tunde võtab , märksa lühemasse ajahetke koondatuna . 
597	NA	 Sõnatult ja löödult sumpasin kaldale . 
597	NA	" "" Mis sul on ? "" imestas Zoe . "
597	NA	" "" Ma lihtsalt mõtlesin , et ega me vist enam eriti ei kohtu , "" valetasin . "
597	NA	" "" Ja on sul sellest kahju ? "
597	NA	" On sul pahandusi ? "" "
597	NA	 Uurisin oma pükse : kui nad veel natuke kuivavad , siis tuleb muda ehk lahti . 
597	NA	 Ainult ma ei osanud otsustada , kas nad kuivaksid jalas paremini . 
597	NA	 Nii et kehitasin õlgu . 
598	NA	 Zoe ajas asjalikult dressid selga ja korjas oma räbaldunud pesu kilekotti . 
598	NA	 Vaatas vahepeal vilksamisi minu poole . 
598	NA	 Konutasin edasi . 
598	NA	" Kuna ma üldse ei kontakteerunud , küsis ta viimaks ise : "" Viin su kuskile ära või ? "" "
598	NA	 Raputasin pead . 
598	NA	" "" No ma siis lähen . "" "
598	NA	 Noogutasin . 
598	NA	 Päris kohe ta muidugi ei läinud , aga varsti siiski . 
598	NA	 Korraks tagasi vaadates . 
599	NA	 Kükitasin oma ilge melanhooliaga mätta otsas edasi . 
599	NA	 See ei olnud midagi konkreetset : ma ei mõelnud näiteks , et olen oma elujõudu kuidagi kurjasti raisanud ehk siis kedagi või midagi reetnud - või millegi muu jaburaga hakkama saanud . 
599	NA	 Ainult igihaljas mitte-millelgi-ei-ole-mingit-mõtet-tunne . 
599	NA	 Teadmine , et see on tingitud sisesekretsiooni hetkeolukorrast ei muuda mõttetust kuidagi sisukamaks . 
599	NA	 Aga püksid tuli tahes-tahtmata jalga toppida . 
599	NA	 Ja kui järjekindlalt näole naerugrimassi ponnistada , läheb tuju tegelikult ka paremaks . 
600	NA	 Pikapeale tuli nii palju eluvaimu tagasi , et hakkasin läbi võsa mansioni poole trügima . 
601	NA	" "" Dr Livingstone , I presume , "" tervitas Kalanägu mind märgates . "
601	NA	" "" Who else , "" noogutasin , "" koht on olemas . "" "
601	NA	 Kogu kamp vahtis mind kuidagi kahtlustavalt . 
601	NA	 Panin ruttu päikeseprillid ette , et soliidsem välja paista . 
601	NA	" "" Tundub , et selle otsimine on jätnud oma jälje , "" muigas Boss ilmselt mu mudasele välimusele vihjates . "
601	NA	" "" Sai teostatud vajalikud mõõtmised , "" kinnitasin . "
601	NA	" "" Ega sul ei ole midagi selle vastu , kui me ka omalt poolt - mõõdaksime ? "" "
601	NA	" "" Miski ei rõõmustaks väsinud ränduri hinge rohkem , "" naeratasin lahkelt . "
602	NA	 Näitasin neile siis koha kätte . 
602	NA	 Kujutleda vaid , üle tunni oli möödas , aga ikka veel oli kogu selles augus vesi täiesti sogane , nagu oleksime me alles äsja oma müttamise lõpetanud . 
602	NA	" "" Keegi on siin tugevasti mõõtnud jah , "" leidis Kalanägu . "
602	NA	" "" Ma ju ütlesin . "" "
602	NA	 Veel huvitas neid , kaugele jääb avalik supelrand . 
602	NA	 Selgitasin . 
602	NA	 Siis nad arutasid , kui paks võiks põhjamuda kiht olla , aga keegi ei viitsinud kontrollima minna . 
602	NA	" Isegi siis mitte , kui ma teatasin : "" Mina ei vastuta , kui pärast selgub , et muda õiget värvi ei olnud . "
602	NA	" "" "
603	NA	 Tagasi kodu - või mis kuradi kodu , mansioni poole suundudes tõmbasin Väikese korraks kõrvale . 
603	NA	" "" Kuule , mul jäi üks asi ikka segaseks . "" "
603	NA	" "" Universumis on palju lahendamata saladusi , "" oli ta ootamatult filosoofiline . "
603	NA	" "" Miks sa arvad , et mina tean ? "" "
604	NA	" "" Kui see homne üritus peab naissoo eest esialgu saladuseks jääma ja sina Ehaga juba eile maadlemisest rääkisid , siis mida sellest järeldada ? "" "
605	NA	" "" Et Eha on oma inimene . "
605	NA	" "" "
606	NA	" "" Kahtlemata . "
606	NA	" Kas ta osaleb ka ? "" "
607	NA	" "" Võibolla . "
607	NA	 Ma ei tea , kuidas see täpselt käima hakkab . 
607	NA	 Ilmselt on seal mingi nipp veel . 
607	NA	 Või - ootamatu peaks see olukord olema eelkõige neile kohalikele plikadele , keda Soolo on lubanud hankida . 
607	NA	" "" "
608	NA	" "" Mulle tundus , et Soolo on juba ammu häbiga metsa peletatud ? "" "
609	NA	" "" Eks talle anti veel üks šanss . "
609	NA	 Tegelikult on selline teenus ju vajalik . 
609	NA	 Mis sa selle pärast ikka muretsed , peaasi , et pulli saab . 
609	NA	" "" "
610	NA	" Igaks juhuks küsisin hiljem ka Bossilt : "" Kas sel homsel mängul on mingid reeglid ka ? "" "
610	NA	 Boss kehitas õlgu . 
610	NA	" "" Nad tahavad filmida . "
610	NA	 Midagi eksootilist . 
610	NA	" Oleneb , kui palju huvilisi kokku saab . "" "
610	NA	" "" Või kas üldse ? "" "
610	NA	" "" Ah , eks mõni ikka tuleb . "
610	NA	 Natuke rahapaberit on ju ka lubatud jagada . 
610	NA	 Isegi Eha lubas vaatama tulla . 
610	NA	" "" "
611	NA	 Alles hilja õhtul , kui oli Tümpaga koroonat mängitud ja kultuurikeskusse kiire trett tehtud ja siis veel tüüpidega koroonat mängitud ning hämar suveöö oli õigupoolest käes , tuli mulle meelde , et ma polegi sel päeval arvutit näppinud . 
611	NA	 Mitte et ma midagi teha oleksin tahtnud , aga arvasin , et läheks ärritaks natuke Albit . 
611	NA	 Veidral kombel oli tuba täiesti tühi , Albi kolugi oli kadunud . 
611	NA	 Arvuti seisis küll vanas paigas , aga näis , nagu oleks ta ühe päevaga täiesti tolmunud . 
611	NA	 Mõtlesin veidi aega lahedate mängude peale ja et kedagi poleks ju segamas , aga üldse kohe ei viitsinud , ei astunud uksest edasigi . 
612	NA	 Hommik paistis algul sihuke sompus , aga lämbe . 
612	NA	 Lähemal uurimisel selgus , et asi pole veranda kehvas ventilatsioonis , vaid et ongi pilvealuselt palav ilm . 
612	NA	 Arvuti juurde ei kutsunud ikka veel , kudesin niisama , kuni keskpäev kätte jõudis . 
612	NA	 Boss ja Kalanägu läksid siis nagu ametlikult ja autoga uute sõpradega kohtuma , mina arvasin paremaks ülejäänud tüüpidega otse sündmuspaigale jalutada . 
612	NA	 Veider kõõm , kelle olemasolu ma eelmistel päevadel olin täheldanud , oli muuseas kadunud , ja ma ei hakanud pärima , et kas koos Albiga . 
613	NA	 Lähenevast spordipeost ei osanud midagi erilist arvata , istusime künka otsas ja imesime mansionist kaasaleitud õlut , aga seda polnud just palju . 
613	NA	 Kuna polnud kindel , et Boss taipab paari kasti lisaks tuua , kogusime Tümpaga raha ja läksime ise järele . 
613	NA	 Lihtsalt , et midagi teha , mina vähemalt . 
614	NA	 Kui me oma laadungiga viimaks tagasi jõudsime , oli kogu seltskond koos - või täpsemalt küll eraldi . 
614	NA	 Meie omad ühe künka otsas , Zoe koos sugulaste ja turvameestega teise künka otsas ; kuna rohkem künkaid polnud , siis istusid Soolo , paar kohalikku kutti ja kari naisi suhteliselt madalama koha peal . 
614	NA	 Ju siis eelmisest korrast õpetust saanuna olid mõned naisterahvad randa tulles sukad jalga ajanud . 
614	NA	 Üks kummaline olevus oli külalistel veel kaasas ja varsti tutvustati teda kui võistluste arsti ja kohtunikku ühes isikus . 
614	NA	 Tal olid põlvini ulatuvad presentpüksid , madrusesärk ja pesapallimüts ; Kalanägu sosistas mulle tunnustavalt kõrva , et kaugelt pärit külalised on üllatavalt kiiresti kohaliku lesbielu eestvedaja üles leidnud . 
615	NA	 Siis seletati , et kogu üritus toetub sponsorluse üllale ideele : igal meeskodanikul on õigus iga kohalviibiva naisterahva peale mängu panna sada rubla , mispeale too siis võistlema pääseb . 
615	NA	 Ja niiviisi kogunenud summa läheb võitjale autasuks . 
615	NA	 Niki ise tegi otsa lahti ja asetas oma panuse üpris kidurale tütarlapsele , kes õnnelikult punastas ja kohtuniku saatel ümber riietuma kadus . 
615	NA	 Kuigi sponsoril mingit isiklikku võitu polnud oodata , valis Boss natuke toekama võistlejanna . 
615	NA	 Siis tekkis mõneks ajaks nõutu vaikus , kuni Zoe abikaasa meie poole jalutas , Ehale osutas ja teatas , et tema arvates peaks see tüdruk kõige parem olema ning et selle tõestuseks pole sada rubla küll palju välja anda . 
615	NA	 Seepeale võttis Soolo , kelle vaimsed võimed ennegi hämmeldust tekitanud , omakorda sõna ja asetas panuse tõelisele lehmatüdrukule - see oli kõvasti üle meeter seitsmekümne pikk ja ka vastavalt toekas , lisaks oli mingi kurikaval olemekeemia tema juuksed ebaloomulikult kollaseks tokerdunud tuustiks muutnud . 
615	NA	 Niki tegi teise panuse veel , seekord veidi lopsakamale daamile . 
615	NA	 Paar plikat olid üle , aga härrasmehed tegid kõik niisugust nägu , nagu oleksid nad siia vaid möödaminnes sattunud ja imetlevad nüüd ümbrust . 
616	NA	 Kuidagi juhuslikult pistsin käe taskusse - ja siis mul tuli meelde . 
616	NA	 Ajasin end üles , kõõritasin kogu aeg kramplikult üht Soolo toodud kõõma ja vabandasin , et ma jõudsin nagu nõksa hiljem kohale ja kas ma sain ikka õieti aru , et igaüks ja igaühe peale ja nii edasi . 
616	NA	 Tegin vist isegi paar sammu oma oletatava väljavalitu poole . 
616	NA	 Muidugi võid raha välja panna , kui juhtub olema , julgustas Niki . 
616	NA	 Võtsin taskust need kaks viiekümnelist , pistsin teiste panuste sekka pappkarpi ja osutasin sõrmega Zoele - et minu meelest on seal ju ka üks igavesti sportlik ja reibas naisterahvas . 
617	NA	" "" Saad ju ise ka aru , et pärast sihukest tempu ei saa ma sind siin edasi pidada , "" ütles Boss pärast . "
618	NA	" "" Ei saa aru , aga olen valmis uskuma , "" nõustusin . "
618	NA	 Minu loogika ei ulatunud kaugemale , kui et Zoe osalemisega episoodid ei sobinud ju hästi lindile jäädvustamiseks . 
618	NA	 Ja samas peab tunnistama , et nimelt need osutusid kõige efektsemateks . 
618	NA	 Esimese vastasega kordas Zoe üpris täpselt kõike seda , mida mina temaga olin teinud , ja see jättis vaatajatele hea mulje . 
618	NA	 Enne seda oli nimelt lehmatüdruk oma vastase lihtsalt jõu ja kehakaaluga mutta surunud ; Eha sai oma vastasest ka hõlpsasti jagu , natuke riiete rebimist ning sodiga mökerdamist selleks ainult kuluski . 
618	NA	 Siis oli järel kolm võistlejat , mis on teatavasti paaritu arv , ja enne kui kauged külalised otsustada jõudsid , kuidas sellises olukorras jätkata , kinnitasime meie , et las teevad kolmekesi korraga asjad selgeks . 
