par_nr	head	sentence
1034	NA	 Kuule totu , sul on paras viiendasse klassi tagasi minna ! 
1035	NA	 Mõrult muiates marssis mees vette , kahlas sügavamale , kus rohekat hõljumit pisut vähem oli , heitis rinnuli ja hakkas ujuma avamere poole . 
1035	NA	 Päris tükk maad eespool oli kivine saar . 
1035	NA	 See sihiks , raius Ivo kiiret , jõulist krooli . 
1035	NA	 Ei pääsenud kumbki neist olemast ta ise ! 
1036	NA	 * * * 
1037	NA	 Üks mees oli oma viikideta pükste torud poolde säärde keeranud ja müttas madalas vees kalda lähedal . 
1037	NA	 Ei paistnud ta suvitamisest suurt hoolivat ega kippunud ka ujuma . 
1037	NA	 Teine hull aga ujus kaldast aina kaugemale , kuni eemal kivisel saarel nähtavale ilmus , tume püstkriipsuke pleekinud raudkivide taustal . 
1037	NA	 Marit , kahe kavaleri peale ainus daam , vahetas kuldprillide asemel ninale roheliste klaasidega ja valgete raamidega päikeseprillid . 
1037	NA	 Nende pääsukeselõige , mis oli talle kunagi hirmsasti meeldinud , polnud enam üldse moes , nagu ka see monokiini , mida ta kandis , nagu ka paljud ta arusaamad ja hoiak , mis ootas , et kumbki mees teda küünarnukist kenasti toetades teravmeelsusi puistaks . 
1037	NA	 Aimamisi teadis ta seda aga ta ei tahtnudki kohaneda ajaga , mis tundus talle võõras , labane ja ahnitsev . 
1038	NA	 Ta polnud enam kuivikust , kirjandusõpetaja , ta oli tugev maatüdruk , kes linnas veidi haridust saanud ja lõpuks ometi loomulikku elu elama hakanud . 
1038	NA	 Ivo isepäise vabameelsusega polnud ta ikka veel valmis nõustuma , kuigi mõistis väga hästi , et elu ei küsi sellest , mida tema millestki arvab , vaid läheb oma rada . 
1039	NA	 Millega ta küll Ivo ära oli pahandanud ? 
1039	NA	 Nii mõistmatu ei olnud see mees eluilmaski ! 
1039	NA	 Kui ta mühakat mängib , siis meelega , kiusuks , selline oli tema viis vaielda , esitada oma argumendid näitlike olukordade kujul . 
1040	NA	 Nõutul moel seadis naine end kenasti rannalinale , tegi lahti pandla , mille ennist Ivol sulgeda oli lasknud . 
1040	NA	 Midagi muud ju üle ei jäänudki kui oodata . 
1041	NA	 Samal ajal lõõtsutas kivisel laiul ehmunud mees . 
1041	NA	 Viimane sada meetrit siin madalas meres oli liiast olnud . 
1041	NA	 Ta ei julgenud jalgadega põhja proovida enne , kui päris kalda lähedal oli . 
1041	NA	 Süda vasardas , nii et iiveldus tuli peale . 
1041	NA	" "" Upu või ära ! "" pobises ta korduvalt . "
1041	NA	 Niisiis oli ta nüüd sealmaal , vanuses , kus tuleb arvestama hakata kahanevate võimetega . 
1042	NA	 Mõrult muiates vaatas ta tagasi väikesele neemele . 
1042	NA	 Selle tipus ergas liival punane laik . 
1042	NA	 Üks mees näis kaugemal mööda rannarada kaldanõlvast nõmmele minevat . 
1042	NA	 Kuidas Ivo küll tagasi saab ? 
1042	NA	 Hästi , tema võiks ju siia laiule ka päästjaid ootama jääda , aga nende poeg väikese maja tagakambris hakkab paari tunni pärast kindlasti tissi tahtma ! 
1042	NA	 Mees raputas pead . 
1042	NA	 Ta oli endast natuke väljas . 
1042	NA	 Issand jumal , viiskümmend ei ole enam mägede taga , aru pole aga peas ollagi ! 
1043	NA	 Ta heitis kuumadele raudkividele . 
1043	NA	 Oli vaja puhata ja eelkõige rahuneda . 
1044	NA	 Muidu ta siit küll tagasi ei uju . 
1045	NA	 See tüse ja lotendava kehaga mees on tõepoolest Sven Sarap , mõtles Ivo . 
1045	NA	 Kui ilus poiss ta noorena oli ! 
1045	NA	 Ivole meenus miskipärast kuuekümne kaheksanda august , raadiohääled , mis valu ja ängiga rääkisid Praha sündmustest . 
1046	NA	" "" Mida nimetatakse siis rahvaste enesemääramisõiguseks ? "" oli Ivo küsinud . "
1046	NA	 Nad lesisid Sveni pool laial diivanil . 
1046	NA	 Smetana plaat oli lõpuni jooksnud ja nõelake tiksus viimases , lõputus vaos , mis polnud enam spiraaljoon , vaid kinnine ring . 
1046	NA	 Pigem mõtteharjutusena kui noorusliku , realiteeti mittearvestava õhinaga olid nad endale automaate igatsenud . 
1047	NA	 Samal ajal oli Sven klassi komsomoliorganisator . 
1047	NA	 Mis kurja ta sellega tegi ? 
1047	NA	 Ivo , kes ei lasknud ennast komsomoli ajada , polnud ju lõpuks muud kui nuhtlus õpetajaskonna kaelas . 
1047	NA	" Ja laulupoistena ei pääsenud neist kumbki kooli kooris üürgamast : "" Meri helgib päiksesäras , aerud virvendavad vees . "
1047	NA	 Aga rõõmsalt paadipäras tõmbab lõõtsa pillimees . 
1047	NA	 Mängi , mängi , lõõtsapill , kostku laulud võimsas hoos . 
1047	NA	" Need on kaunid hetked , kui pioneerid koos . "" "
1048	NA	 Tema kaks vanemat last olid ilmselt niisamuti pidanud sinisilmses siiruses neid laule laulma . 
1048	NA	 Terve maa laulis otseses või ülekantud tähenduses laule , mis nõretasid valest . 
1049	NA	 Ja isad-emad talusid lastekoori esinemise koolipidude aegu ära — nelikümmend siirast silmapaari . 
1050	NA	 Nii nagu komsomoli , suhtus Sven Sarap hiljem nähtavasti ka parteisse . 
1050	NA	 Mil moel ta muidu direktoriks oleks saanud ! 
1050	NA	 Ja kui ta ka ise poleks läinud , siis naise käsust ta ei pääsenud . 
1050	NA	 Samavõrra kui Kulla oli ulakas ja isemeelne , oli ta lõpuks valitsetav . 
1050	NA	 Seda teadis ta ema , seda teadsid ta õed . 
1050	NA	 Need kolm naist ei talunud Ivot just hea meelega , sest see tõug polnud naiste valitsetav . 
1050	NA	 Ja täpselt samal põhjusel tõrjus Sveni abikaasa mehe endise pinginaabri oma kodust välja . 
1051	NA	 Ivo teadis , et temal pole midagi valida . 
1051	NA	" Ta sai "" inseneriks ja spetsialistiks "" ja kavatses selleks ka jääda . "
1051	NA	 Eneseteostust otsis ta kõrvalistest eluvaldkondadest , mitte kutsetööst . 
1052	NA	 Põlglikult muiates ütles mees endale näkku : pillimees , autoga kihutaja ja naistelemmik , kolm ala , kus ta edukas oli . 
1052	NA	 Jah , aga tema vähemalt ei pidanud hinge valutama kaksikmoraali pärast . 
1052	NA	 Tema ei reetnud isa ja vanaisa mälestust . 
1052	NA	 Tema ei uputanud vastikustunnet tuhande lapse ees valetamisest viinauima . 
1052	NA	 Keemiaõpiku sissejuhatuse jättis ta lihtsalt klassi ees ette lugemata , kuigi selle puudumist tehnikumi õpilaste konspektidest talle vähemalt neljal korral nõupidamistel kõrgest kantslist süüks pandi . 
1053	NA	 Iseendast mõõtu võtmast ta ei pääsenud . 
1053	NA	 Mida muud mehed kogu elu teevadki ! 
1053	NA	 Ette loobunud võimalusest karjääri teha , heitis ta kaalule reaktsioonikiiruse , riskijulguse , nii et Valdeku-sugused härjadki pidid tunnistama — see poiss julgeb ! 
1053	NA	 Vähemalt selles vallas oli ta neist üle . 
1053	NA	 Ikka ja aina oli ta ennast ka naistega mõõtnud . 
1053	NA	 Siingi ei laiutanud Valdeku-sugused tema suhtes suud . 
1053	NA	 Oli ta seda jälle proovima tulnud ? 
1053	NA	 Ei tahtnud leppida , et teda mullu välja visati ? 
1053	NA	 Tema ei laulnud kaasa , siis , kui selleks õige aeg oli . 
1053	NA	 Nüüd aga , ajal , kus tuli enda eest seista , loobus ta ikka leebelt üleoleva naeratusega ja leidis end pervelt , kui trügijate vägi mööda marssis . 
1054	NA	 * * * 
1055	NA	" "" To be or not to be ? "" "
1055	NA	 Ei vähem ega rohkem ! 
1056	NA	 Sven Sarap liigutas varbaid , et kuivav vetikakiht neilt lahti tuleks . 
1056	NA	 Mereõhk toniseerivat , joodiaurud rahustavat närvisüsteemi . 
1056	NA	 Naljakas oli ennast vaadelda nagu klaasi põhjas abitult ukerdavat sitikat . 
1056	NA	 Olla või mitte olla ? 
1057	NA	" "" Mõ vernjomsja ! "" oli suurelt üle seina kirjutatud . "
1057	NA	 Me tuleme tagasi ! 
1057	NA	 Lõhutud mööbel , puruks kistud raamatud ja seljariided hunnikus keset põrandat ... 
1058	NA	 Oli asju , mida Sven Sarap ei tunnistanud . 
1058	NA	 Tema ei saanud ometi millegi sellisega seotud olla ! 
1058	NA	 See oli see teine , see , kes rääkis käriseva häälega , kes haises , kes pommis , kes mõnitas sõpru ja tuttavaid , kui temale selg keerati . 
1058	NA	 Ta teadis päris täpselt — see oli see teine ! 
1059	NA	 Aga tema ise ei suutnud endale kätt külge panna . 
1059	NA	 Pääsemine käis tolle teise kaudu . 
1059	NA	 Ja kui ta kord tolleks teiseks saab , mis sest , et arst oli kinnitanud — ei iialgi enam — kui ta jälle on see haisev ja häbitu , kas see siis äkki lihtsalt hirmust valu ees ei keeldu lahkumast , kas see peabki nii võimatuks teha , mida temalt nõutakse ? 
1060	NA	 Üksnes prooviks , võimaluse järelekatsumiseks , puhtalt mängult nõustus ta korraks hakkama selle loodava maakooli juhatajaks . 
1060	NA	 Tühjade pingiridade ees , värvist lõhnavas klassiruumis näis see tõesti hetkeks teostatava sammuna . 
1061	NA	 Tehniliselt oli see võimalik Aga selleks peaks küll Napoleon piraadiks , või mis veel täpsem — veinitallajaks hakkama . 
1062	NA	 Ja ometi — kui jumalikult rahulik on maailm ! 
1062	NA	 Paar valget pilvesulge taeva otsatus sinetuses , üks paat kaugel merel , kaks autot rannas Kuigi just selliste roheliste BMW-dega nad sõidavadki . 
1063	NA	 Kas olla või mitte olla ? 
1063	NA	 Kui see vaid suvast sõltuks , siis poleks midagi mõelda — loomulikult mitte olla ! 
1063	NA	 Aga lahkumine on loomuvastane etapp , see vajab , jumal appi , mehisust , millesse Sven Sarap ei usu ja mida tal seetõttu ka ei ole . 
1064	NA	 See polaarsuse filosoofia teeb pikkamisi hulluks , kuid ometi peab see nii täpselt paika . 
1065	NA	 Tema , Kulla , oli olnud musterpoiss , kes päris vabatahtlikult kandis kaelarätti ja põlvikuid , kellele sõnakuulmine oli pigem tarve kui kohustus , kes headest hinnetest rõõmu tundis ja kõik , mis õige polnud , kõhklematult ära kaebas . 
1065	NA	 Aga see ideaalne laps oskas juba enne kooli selliseid laule , mida siinmail iialgi ära ei trükita . 
1066	NA	 Kooli keldrikoridoris jäi ta nagu naelutatult seisma ja vaatama , kuidas kasimata vanamoor küünarnukkideni söökla solgis sopras . 
1066	NA	 See ei olnud tema jaoks vaid vastik stseen . 
1066	NA	 Sellest koridorist näis viivat uks kuhugi jubedusega kütkestavasse teispoolsusesse , mille saadikuks see määrdunud töökitlis , rätiku alt ripnevate hallide juustega ja lapitud kummikutega vanaeit ehk oligi . 
1067	NA	 Ta kasvas välja põlvsukkadest ja kaebamise kombest , ta oli päikesepoiss , alati naerukil , alati kikilipsuga , alati heatahtlik välja arvatud neil kordadel , kui see õõnes hämarus teda endasse astuma meelitas . 
1068	NA	 Kogu eluks jäi talle meelde pimesoolelõikus . 
1068	NA	 Pilk naelutatud operatsioonilambi kuplisse , kus moondunud perspektiivis peegelduvad su lillakashallid siseelundid , mida sorivad kummikindais käed . 
1069	NA	 Kalduvus jubeduse ja naudinguga enda sisemusse kaeda viis lõpuks selleni , et see noor , edukas mees räpasest sügavusest silmi lahti ei saanudki , kuni kord ärkas plekist rataskanderaamil . 
1069	NA	 Tilguti veenis , randmed ja kederluud torude külge kinni rihmatud , ootas see kärutäis veeretamist kas palatisse või surnukuuri . 
1070	NA	 Ta oleks joonelt edasi joonud , kui vaid oleks saanud . 
1070	NA	 Nüüd pidi ta rahulduma imepisikeste etülaadiannustega , mida tilgutisse süstiti , et deliiriumi kergendada . 
1071	NA	 Kui maksapõletik sedavõrd taandus , et tõusmine enam teadvust ei kustutanud , tuli tal vastata narkoloogi küsimustele : jah , jõi , jõi ka surrogaate , muretses peaparanduse pärast , müüs asju Ei , ise ei varastanud aga jõi , kuigi teadis , et joodav on varastatud rahaga saadud . 
1071	NA	 Jah , kodust , perekonnast on juba ammu lahus , tänavale kihutatud . 
1071	NA	 On küll kerjanud ja pomminud Ei , ta pole mõelnud , mis edasi saab . 
1071	NA	 Mis tähtsust sellel olekski ! 
1072	NA	 Nagu ilusat muinasjuttu kuulas ta narkoloogi seletusi — olevat võimalik sotsiaalne rehabilitatsioon . 
1073	NA	 Kuna ta parajasti juhtus tõesti kaine olema ja tal mingit võimalust ei olnud endale peatäit muretseda , proovis ta seda naljaviluks uskuda . 
1073	NA	 Jah , ta saab aru küll — see oli see teine ! 
1074	NA	 Ainult et seda hästikasvatatud Sven Sarapit ei olnud ju üldse olemas . 
1074	NA	 See oligi tema kümme aastat kestnud sopajoodikupõlve tähtsaim kogemus . 
1075	NA	 Naljaviluks oli ta nõus uskuma , et see Sven Sarap on siiski olemas ja et see on temasse tagasi pöördunud . 
1075	NA	 Erilise veendumuseta lubas ta mängus kaasa teha . 
1076	NA	 Seekordne haiglasolek vältas kuus kuud . 
1076	NA	 Siis seisis ta sügiskollaste puude all rannas ja mõtles natuke elu üle järele . 
1076	NA	 Jälle viisakalt riides , jälle mingi aumõistega , jälle mõtlemisvõimeline , ühesõnaga — peaaegu inimene . 
1077	NA	 Kuhu pidi see inimene minema ? 
1077	NA	 Tema teadis küll , et ta on jälle Sven Sarap , kuid ega sellepärast siis teised veel ei teadnud . 
1077	NA	 Oma Nõmme-kodu ukse taha keeldusid jalad teda viimast . 
1077	NA	 Elukutse on temale vähemalt mõneks enesetõestamisaastaks kindlalt kaotatud . 
1077	NA	 Kes võtaks õpetajaks üle linna kuulsa härrasjoodiku ? 
1077	NA	 Ja kui ta ennast selles vanuses kuhugi transpordiosakonda tööle sokutada saakski , siis sinna ta ka elupäevade lõpuni jääks . 
1077	NA	 Oli aasta 1988. 
1077	NA	 Õhk undas pingest . 
1077	NA	 Uued võimalused lausa pakkusid ennast . 
1077	NA	 Aga ei äris , ega poliitikas oodatud eilset pätti . 
1078	NA	 Väga vastumeelselt kõmpis ta Kaasani kiriku taha kõdukvartalisse , koputas korpas värviga uksele , see avanes pilukile ja koos vanainimesehõnguga uhkas sealt emaarmastust . 
1079	NA	 Loobunud võitlemast järjest rohkem küünarnukke laiutava miniaga , oli ema ostnud tagasihoidliku kahetoalise korteri pehastanud puumajas ja evakueerinud siia lauahõbeda , portselani ning paremiku mööblist . 
1079	NA	 Ta oli ammuilma pensionil ja võis seega rahulikult oma pärisalal tegutseda . 
1079	NA	 Sven teadis , et emal on raha , kuigi temale polnud sellest kunagi jätkunud muuks , kui vaid riieteks ja söögiks . 
1079	NA	 Joomaks mitte pennigi ! 
1080	NA	 Parema meelega oleks poeg elanud küll kusagil , kus ahvatlus nii käegakatsutav poleks olnud . 
1080	NA	 Ükskõik millega , mis vaid hõlma alla mahtus oleks ta võinud endale igal ajal nädalase peo teha . 
1080	NA	 Seda esialgu , siis aga hakkas ta tasapisi uskuma , et ime võib ehk tõesti juhtuda ja ta saab uuesti iseendaks . 
1081	NA	 Ema jäi emaks , ta toetas nagu oskas . 
1081	NA	 Kui nad vahel vanade perekonnatuttavate pool istusid , kui klaasidesse valati helkivat vedelikku , ei öelnud ema sõnagi , isegi ei vaadanud pojale otsa . 
1081	NA	 Mees ise keeldus naeratades — tõesti , tänan , aga ei enam ! 
1082	NA	 Alles siis , kui suudad ise ennast veenda , võib juhtuda ime , et teisedki kõhklemisi uskuma hakkavad . 
1082	NA	 Nende vaagivad pilgud pead lihtsalt sirge seljaga ära kannatama , ei tohi olla ei alandlik ega ülbe . 
1082	NA	 Siis võib ühel heal päeval õnnestuda ema nimel mõni ostu-müügi tehing sõlmida , hiljem teinegi Igatahes peab valitsema täielik usaldus . 
1082	NA	 Enne pole juttugi antikvaarsetest esemetest . 
1083	NA	 Nende aastatega omandas ta jälle nime — noor Sarap . 
1084	NA	 Neljakümnesena mattis noor Sarap oma ema Rahumäele . 
1084	NA	 Ka Leila koos lastega oli seal . 
1084	NA	 Juba mõnda aega oli Sven tohtinud lastega kohtuda ja naise ilmne huvi vormistus nüüd jahedaks naeratuseks . 
1085	NA	 Sven ei teinud endale illusioone . 
1085	NA	 Leila tundis eelkõige huvi ema pärandi vastu . 
1085	NA	 Tahtis mees tahtis tagasi pöörduda peremehena ja mitte armualusena , kellel lubatakse öömajal olla ja kästakse suu pidada , siis peab ta olema jõukas . 
1085	NA	 Nii palju ta seda naist igatahes tundis . 
1086	NA	 Ta polnud mingi romantik . 
1086	NA	 Ta tunnistas mitut suhete vormi . 
1086	NA	 Sa võid olla naise hooldusalune , toidetav ja pestav . 
1086	NA	 Sa võid lasta end esindusfiguurina ooperis ja kõrtsis talutada . 
1086	NA	 Võid olla ööarmuke , võid olla joomakaaslane , kes naist või kelle teinekord ka naine okseloigust uppumast välja tirib . 
1086	NA	 Suhteid võib olla mitmesuguseid . 
1086	NA	 Ühte Sven ei osanud — armastada , ta ei saanud sellest lihtsalt aru . 
1086	NA	 Kui ta omal ajal Leila pärast hinge valutas , siis oli see solvumisest , et tema haisvat ja vabisevat füüsilist mina kauem talumast keelduti . 
1086	NA	 Leilast kui lähedasest inimesest ta puudust ei tundnud . 
1086	NA	 Ja selgus , et ka emast mitte . 
1086	NA	 Teda polnud enam , ja see oligi kõik . 
1087	NA	 Ühest ta küll tundis puudust — hoolitsusest . 
1087	NA	 Ta polnud kunagi endale süüa teinud ega pesu pesnud . 
1087	NA	 Siin oleks küll ta endise naise hoolitsus ära kulunud . 
1087	NA	 Aga selleks oli kõigepealt vaja raha tasku muretseda . 
1088	NA	 Kogu elu oli mõte rikastumisest talle viljatu fantastikana tundunud . 
1088	NA	 Nüüd ta kummatigi teadis , kuidas see käib . 
1089	NA	 Seni oli ta üksnes ema näpunäidete järgi antiikesemeid vahendanud . 
1089	NA	 Kõik pakkumised kunstiväärtuste piiri taha müümiseks oli ta pidanud tagasi lükkama . 
1089	NA	 Toomata midagi põhjenduseks oli ema üksnes pead vangutanud . 
1089	NA	 Nüüd olid poja käed vabad . 
1090	NA	 Ta vajas algkapitali . 
1090	NA	 Selleks tuli loobuda suplevast hõbe-Dianast ja ühest 15. sajandi krutsifiksist . 
1090	NA	 See raha taskus , astus neljakümneaastane mees esmakordselt elus ennast iseseisvana tundes välja pehastanud paraaduksest , heitis pilgu kõdukvartali kohal kõrguvatele paehallidele paneelhoonetele , mille üle laius tuulise ilma kiudpilves taevas . 
1090	NA	 Keskturu poolt vooris autosid , tõmmud , vuntsidega mehed roolis , Olümpia hotellil vahetati neoonreklaame . 
1090	NA	 Murelikke vanemaid naisi hiilis seinaääri pidi . 
1091	NA	 Laianäoline , kogukas , ristlipsga , heas helehallis ülikonnas mees astus vastu oma uuele elule . 
1092	NA	 Seda , mis järgnes , ta meenutada ei soovinud . 
1092	NA	 Teinud kindlaks , et Ivo ikka veel kaugel kivikaril kajakate märklauda mängib , vangutas Sven pead . 
1092	NA	 Ta oli enne randa jõudmist mahajäänud . 
1092	NA	 Pesus karvendama kulunud ja hallikaspruuniks pleekinud pooletoobiseid trussikuid poleks ta nagunii näidata saanud . 
1092	NA	 Tulevased koolidirektorid selliseid ei kanna . 
1092	NA	 Ühtlasi pelgas ta , et Ivol on varuks mingi vemp . 
1092	NA	 Isesugune kupeldamise hõng oli kogu sellel lool algusest peale küljes . 
1092	NA	 See komme oli pinginaabril alati olnud . 
1092	NA	 Ta võis tüdruku südamerahus keset tänavat jätta , kui tal midagi muud pähe tuli , ja Sven oli nii mõnigi kord pidanud neid lohutama , kätt silitama , koju saatma . 
1092	NA	 Ivo ei hoolinud neist ju üldse . 
1093	NA	 Ka täna oli midagi sellist õhus . 
1093	NA	 Keset päeva oli Ivo toon kuidagi haugatavalt napiks , lõpuni öelduks muutunud . 
1093	NA	 Mis kass tema ja ta blondi titemamma vahelt läbi oli jooksnud , polnud Sveni asi . 
1094	NA	 Pikkamisi hakkas ta aga kõhklema . 
1094	NA	 Kas see matslikkus liiale ei lähe ? 
1094	NA	 Ivo ei pilguta loomulikult silmagi . 
1094	NA	 Tema arvates oskavad naised hiilgavalt iseendaga toime tulla . 
1094	NA	 Svenile kippus aga aina kiusakamalt pähe , et ta peaks siiski neemetipule minema . 
1095	NA	 * * * 
1096	NA	 Ivo peas keerles nukker-ilus lauluviis . 
1096	NA	" "" Meri kustutab kord nende jäljed rannaliivalt , keda lahutanud on elu karm "" Ta mäletas nii meloodiat kui kõiki saatepartiisid , harmooniakäigud tukslesid ta soontes , aga sõnu teadis ta vaid lünklikult . "
1096	NA	" Nende bändis "" Sügislehti "" keegi ei laulnud . "
1096	NA	 Küll oli ta aga seda korduvalt esitanud saksofonil improviseerides . 
1096	NA	 See oli peaaegu tema lipulaul . 
1096	NA	 Ühtlasi oli sellega seotud üks ilus kauge mälestus . 
1096	NA	 See pidi olema 1968. septembris , tolsamal Praha sügisel . 
1096	NA	 Imelik mõelda , nad armusid , seiklesid , tegid lollusi ja ainult pilguti igatsesid automaate ... 
1097	NA	 Sven oli suve maal , sugulaste pool veetnud . 
1097	NA	 Selle perioodi jagamistvajavad muljed teda õieti Ivole lähendasidki . 
1098	NA	 Sõpradest tõmmumal , enesekindlamal Ivol oli juba paar aastat teada , et tüdrukud pole ainult vaatamiseks . 
1098	NA	 Kerge muigega kuulas ta Sveni häbelikkust teesklevaid pihtimusi . 
1099	NA	 See oli kusagil Kesk-Eestis , endises karjamõisas . 
1099	NA	 Suur laokil elumaja , rohelisi habemeid voolus hõljutavate müüridega veskivaremed , ait , mille katus sisse vajunud , õuel kokutav kukk ja juhmid kirjud kanad , hall kass , kes varblasi hiilides rohtunud tikripõõsaste vahel luurab . 
1099	NA	 Oja taga tumedad kuused . 
1099	NA	 Suve kestel aina valkjamaks muutuv viljapõld . 
1099	NA	 Poriligane rada , mis algab õuelt , ületab kõrge kivivundamendiga lauda nurga juures virtsaoja , eksib takjaisse ja suubub teisel pool võsa põlluvaheteele . 
1100	NA	 Selles natuke nostalgilises , natuke kummituslikus ümbruses on vaid kolm inimest — halvatud vanaeit köögi taga uberikus asemel , mille ümber mürisevad kärbseparved , üks kohmetu-viisakas suurt kasvu linnapoiss ja üks tüdruk . 
1100	NA	 See näosõõrik , kes aina laulu ümisedes keedab ja peseb ja vanamoori kasib , lippab päevad läbi kirjudes päevituslappides , millele meeste päevasärk lohakalt peale on tõmmatud . 
1100	NA	 Alles õhtuks tuleb majja pererahvas — kes laudast , kes põllult , kes kontorist . 
1100	NA	 Hulk päevaseid tunde tiirlevad tüdruk ja poiss õuel ja hoonetes , vältides liigset lähedust , kuid raatsimata teineteist ka päriselt silmist lasta . 
1101	NA	 Plikat lõbustab , et see nii tüdrukutelembene poiss otsemaid ujedaks kohkub , kui nad omavahele jäävad . 
1101	NA	 Ta õrritab , pillub kahemõttelisusi , peaaegu pakub ennast . 
1101	NA	 Aga poisi lähenemisel tõmbub jahedasse viisakuspoosi — kõik on ju ainult mäng ! 
1102	NA	 Nädalate kuludes muutub tüdruk tõredaks , keelab Svenil järgneda , kaob kauaks , palub poisil vanaeidele juua anda ... 
1103	NA	 Ilmneb , et rajalt , virtsasonni tagant , viivad jäljed takjaisse ja seal , keset kärbsepilvedest mühisevat sõnnikuhunnikut ja vanu katkisi vankrirattaid , on vabisev redel , mis avatud luugini viib . 
1103	NA	 Jälitaja näeb , et hääletult ta järgneda ei saa . 
1103	NA	 Redeli peeled koputavad laudseinale tema jalgades kibeleva erutuse , kui ta pulk-pulgalt laudalaka tolmusesse maailma kerkib . 
1104	NA	 Mis seal toimub , jääbki Ivole täpselt rääkimata . 
1104	NA	 Mida tegi see ümarpõsine tüdruk üksi seal põhuhunnikus , mida ütles ehmunud ilmega linnapoisile ? 
1104	NA	 Sveni teadvuses juubeldavad rõvedad detailid — sõnnikulehk , all ruigav siga , porilased , kes higiseid tuharaid mööda jalutavad ... 
1105	NA	 Ivo küsis asjalikult — kas seal siis mõnda viisakamat paika kusagil ei olnud ? 
1105	NA	 Ta teadis küll , kuidas mõni tüütu putukas su paradiisi põrguks võib muuta . 
1105	NA	 Vastust ei tulnud ja Ivo avastas pinginaabri näolt pettunud kimbatuse . 
1105	NA	 Mis oleks see lugu olnud nende haisude , kärbeste , vastikustundeta ? 
1105	NA	 Kui Sven selle teema juurde juba kolmandat puhku tagasi pöördus , päris Ivo — kas ta siis tüdruku aadressi ei küsinud ? 
1105	NA	 Kooliplika peaks ju ka sügisest linnas olema . 
1105	NA	 Ja jälle leidis Ivo , et Sven teda ei mõista . 
1105	NA	 Lühidalt öeldes — tüdruk võis ju linnas olla , aga laut koos haisu ja kärbestega oli kindlasti külas ja selleta polnud lugu piisavalt võigas , et olla haruldane , ainukordne Seda pinginaaber just ei öelnud , see selgus pikkamisi ta põiklevatest vastustest 
1106	NA	 Ivo mõtles , et peab Svenile uue sõbratari otsima , mõne loomuliku , terve tüdruku , kes tal need naljakad naudingud peast välja ajaks . 
1106	NA	 Nii ta kutsuski Sveni džässiklubisse . 
1106	NA	 Tal oli saatjat vaja . 
1106	NA	" Ta tahtis "" Sügislehti "" mängida , klaveri saatel saksofonil improviseerida . "
1106	NA	 Ja sõber nõustus , kuigi erilisevaimustuseta . 
1107	NA	 Juba nende lavaletulek tekitas kerge kahina . 
1107	NA	 See pikk , heleda ülikonnaga paipoiss , kes kolm korda klaveritooli nihutas , oli lihtsalt üllatav . 
1107	NA	 Selliseid siin ei käinud . 
1107	NA	 Tema kõhklevate sõrmede klimberdus pani mõne muigama , teise ohkama . 
1107	NA	 Aga siis said nad meloodia jooksma . 
1107	NA	 Pinginaabri tõsine , nooditäpne mäng andis palale selle selgroo , mis Ivo julgetest improvisatsioonidest hoolimata ei lasknud lugu laiali valguda . 
1108	NA	" "" .. keda lahutanud kord elu karm "" "
1109	NA	 Nad teenisid päris sooja aplausi . 
1109	NA	 Ivo asetas pilli toolile . 
1109	NA	 Ta kandis tumesinist lühikeste käistega pluusi , tema kõikide siniste pluuside esivanemat ja heleda sametiga kaetud saksofonipaela , seda ihaldusväärseimat kaelasidet . 
1109	NA	 Ta teadis , kui hästi see tema tõmmu jume ja musta käharpeaga sobib . 
1109	NA	 Kogu mängu aja oli ta tajunud endal ühe tüdruku imetlevat pilku . 
1109	NA	 Nüüd astus ta poodiumilt saali , möödus lähedalt nende lauast — musta dekolteeritud kleidiga brünett ja nahkpintsakus ülbitseja . 
1109	NA	 Heitnud lähedalt kiire , kõneka pilgu väljus ta saalist . 
1109	NA	 Kui ilusaks nad siiski mõistavad oma pilgu võluda ! 
1110	NA	 Fuajees polnud kedagi . 
1110	NA	 Vaheaeg oli alles kolme numbri pärast . 
1110	NA	 Ivo oli otsustanud , et räägib mõnele tüdrukule , kui õnnetult armunud ta hallis ülikonnas sõber on . 
1110	NA	 Küll mõni halastab ja pisaraid pühkima tõttab ! 
1111	NA	 Tualetist naastes põrkas ta neid uksi fuajeest lahutava poolvaheseina taga brünetiga tüdrukuga rinnutsi kokku . 
1111	NA	 Mingi hetkeinspiratsiooni ajel ei põiganud ta kõrvale , tabas tüdruku piha , tundis sekundi jooksul , kuidas väänlevad puusad end tema vastu litsuvad , suudles ootavaid huuli . 
1112	NA	" "" Tss ! "" "
1112	NA	 Tüdruk tõstis sõrme suule . 
1112	NA	" "" Ma olen vennaga ! "" "
1113	NA	" "" Katsu järgmisel korral ilma vennata olla ! "" sosistas Ivo , viipas kergelt ja astus nüüd inimestest tulvil fuajeesse , vaadates ilmetul pilgul riiakat nahkpintsakut . "
1114	NA	 Ei , ta ei võtnud neid lugusid sugugi külmalt . 
1114	NA	 Ta polnud veel kaheksateistki täis . 
1114	NA	 Ta mõtles kogu õhtu tüdruku väänlevast kehast ja ahnetest huultest ning unustas Svenile sõbratari hankimata . 
1115	NA	 Ent järgmisel korral , kui brünett tõesti vennata oli , polnud Ivo vaba . 
