par_nr	head	sentence
640	NA	 Või mine sa tea . 
641	NA	 Möödudes kastemärjast kalmistust seisatasin mõneks hetkeks sõbra kääpa juures . 
641	NA	 Ta ei pidanud vastu . 
641	NA	 Mõistsin , miks ta oli valinud traadi . 
641	NA	 Sellise haarde sees ei pea keegi vastu . 
641	NA	 Traadist silmus soonib nagu nuga . 
641	NA	 Tõmbab kõrikõhred läbi . 
641	NA	 Ei jäta mingitki lootust pääsemisele . 
642	NA	 Kuna hakkas juba pimenema , siis ei seisatanud ma kauemaks ka ühe väikese kalmukünka juures . 
643	NA	 Vaevumärgatava . 
644	NA	 Peale seda , kui te möödute kõigist neist suurtest kalmudest , lahkamiskambrite jurakatest laipadest , ei märkagi te seda tibatillukest . 
644	NA	 Seda tibatillukest ei märka keegi . 
644	NA	 Mis on üks tibatilluke nende suurte lagunevate kehavirnade vahel . 
645	NA	" "" Elli , "" sosistasid mu veretud huuled . "
646	NA	 Ootamatult tormas mulle haudade vahel vastu kohaliku katlamaja valvur . 
647	NA	" "" Mis juhtus ? "" küsisin viisakusest . "
648	NA	" "" Katlamaja lendas õhku . "
648	NA	" "" "
649	NA	 Noogutasin mõistvalt pead . 
650	NA	" "" Kas sa siis ei kuulnud ? "" "
651	NA	" "" Ei . "
651	NA	" "" "
652	NA	 Valvur vaatas mulle teraselt silma . 
653	NA	" "" Kas ta lõhkes hääletult ? "" "
654	NA	" "" Ei , "" vastas valvur ja läks oma teed . "
655	NA	 Oleksin pidanud küsima , kas laipu oli palju . 
656	NA	 No paar-kolm tükki kindlasti . 
657	NA	 Kujutlesin enesele ette vestlust mulle juba tuttava naha- ja suguhaiguste dispanseri lilliputside hulgas koljatliku arstiga , kes kõrgus võimsalt üle kääbuste armee . 
657	NA	 Võtsin kibeluse leevendamiseks tableti . 
657	NA	 Külm õhk ja tolm stimuleerivad seda . 
658	NA	 “ Kalmistult ? ” 
659	NA	 “ Jah . ” 
660	NA	 “ Nöör ? ” 
661	NA	 “ Traat . ” 
662	NA	 “ Mida ise eelistad ? ” 
663	NA	 “ Mina ei anna alla . ” 
664	NA	 “ Mina ka mitte . ” 
665	NA	 Teadsin , et kui ta alla ei anna , olen kaotanud . 
666	NA	 Nad on kahekesi minu vastu - haigus ja arst . 
667	NA	 “ See on valu , mis sisimast välja tungib , ” selgitasin talle viimases lootuses oma haiguse põhjuseid . 
667	NA	 Lõppude-lõpuks on ka meditsiinitöötajatel suunavate vihjete abiga kergem diagnoosi panna . 
668	NA	 “ Näidake , palun , ette , ” lausus mees kuivalt . 
669	NA	 Demonstreerisin neid vastutahtmist . 
670	NA	 Arst reageeris momentaalselt . 
671	NA	 Loodetavasti ei solva ma ühtegi arsti , kui ütlen , et ta hööritas . 
672	NA	 “ Kõik on selge , ” üllatas ta diagnoosi paneku kiirusega isegi kõikenäinud õde . 
672	NA	 Too nägi ju asja ära . 
672	NA	 Pealegi on tal kindlasti suured meditsiinilised kogemused . 
672	NA	 Alates meeletust songast kuni peenisekanalini on talle kõik niisama tuttav nagu naise suguelundi suurimadki sügavused . 
673	NA	 Mäletan , käisime kord kohustusliku klassiekskursiooniga uroloogi juures . 
673	NA	 Olime siis ikka juba parajad poisid , kõik meesterahva tunnused vohasid kasvada . 
673	NA	 Aga arstitädi kohta ei oska ma möödunud pikkade aastate tõttu midagi öelda . 
673	NA	 Mäletan vaid , et tal polnud vigagi . 
674	NA	 Algul uuris ta asja eest , siis tuli kummarduda ja asja tagant näidata . 
674	NA	 Ainult kahel poisil tuvastati song . 
674	NA	 Üks saadeti edasistele uuringutele . 
674	NA	 Minu puhul olid lood aga teisiti . 
674	NA	 Olin igati terve ja oma ea kohta ülihästi arenenud . 
675	NA	 Kuidas ta vaatas . 
676	NA	 Ja katsus . 
677	NA	 Jah , aitab meenutustest . 
677	NA	 Songa puudumisest Nõokogude Armeeni on vaid üks imetilluke samm . 
677	NA	 Siiski lükkas naha- ja suguhaiguste doktor diagnoosile kinnituse saamiseks vooliku kõrri . 
677	NA	 Ei usu , et ta sellest protseduurist lihtsalt mõnu tundis . 
677	NA	 Kuigi mine tea . 
677	NA	 Kunagi ei või teada . 
678	NA	 Voolik kraapis kõri , ajas oksele ja ei tahtnud sugugi edasi minna . 
678	NA	 Õde hoidis mu pead tahapoole kaldu . 
678	NA	 Selle vastu ei olnud mul midagi . 
678	NA	 Tajusin , kuidas mu sisemus tühjeneb . 
679	NA	 Naha- ja suguhaiguste spetsialist tõmbas lohviku kõrist välja . 
679	NA	 Juba lapsest peale pole ma talunud kummist lohvikuid kõris . 
679	NA	 Samaväärsena nimetaksin vaid kalamaksaõli . 
680	NA	 Lohvik lendas plärtsatades kaussi . 
681	NA	 Üks piisk kukkus mu käeseljale . 
682	NA	" "" Üks null , "" mõtlesin vaikselt . "
683	NA	" "" Kuidas , palun ? "" "
684	NA	" "" Jäin mõttesse . "
684	NA	" "" "
685	NA	" "" Juhtub . "
685	NA	" "" "
686	NA	 Tundsin kergendustunnet , kuigi mu olukord jäi samaks . 
686	NA	 Elaksingi lohvikuga , kui see vaid aitaks . 
686	NA	 Eluaeg santkummituse kombel toruga . 
687	NA	 Mees ei mõelnud kaua . 
687	NA	 Ka õde ootas põnevusega diagnoosi . 
687	NA	 Oli ta ju ikkagi mu pead hoidnud . 
688	NA	 “ Organismist tungib teil välja sapp . 
688	NA	 Kõrvetisi tunnete ? ” 
689	NA	 Suutsin end vaevu vaos hoida . 
690	NA	 Silme eest ujusid kiirustamata mööda lahtikeeratud sisikonnaga meesinimene plakatilt ning süfiliitikust prostituudi haige käsi . 
690	NA	 Pigistasin need kinni . 
691	NA	 Kuid ainult hetkeks . 
692	NA	 Eks nad olid ka pidevast dimedrooli kasutamisest hägused . 
693	NA	 Pilgutasin neid märkamatult paar korda . 
694	NA	 Krapist kostus vaikselt Mahleri “ Laulud surnud lastest , ” tsükli lõbusaim lugu . 
694	NA	 Kõrvuti lustlik lõbusus ja ülev dramatism . 
694	NA	 Samas , võin eksida . 
694	NA	 See võis olla ka HatÜaturjan . 
694	NA	 Mägede keevavereline poeg . 
695	NA	 Tuul tõusis , sahistas kirjusid lehti puudel , vingutas sügiseselt kõrgepingetraate . 
695	NA	 Kuigi kätte oli jõudnud kevad . 
695	NA	 Ma ei tõstnud kraed üles . 
695	NA	 Märkamatult oli kätte jõudnud värvide- ja saagirohke varasügis , talupojad kõplasid põlde , metsamehed valmistusid väsitavaks ning kurnavaks metsatööks , hobustega palkide väljaveoks . 
696	NA	 Jah , umbes nii võis see olla . 
697	NA	 Vaevalt , et tolgi aastal midagi teisiti oli . 
698	NA	 Jah , see igavene looduse , loomade ja inimeste rotatsioon . 
698	NA	 Kirjeldustes ei ole võimalik eksida . 
698	NA	 Kindlasti on see kõik kunagi juhtunud . 
699	NA	 Kui lisada siia veel mõned lendlevad puulehed , on pilt täielik . 
699	NA	 Minu mõttelennus on nad muidugi raisakotka karvavahetusest lahtipudenenud suled . 
700	NA	 Jah , siiski oli kätte jõudnud sügis . 
701	NA	 Kuigi varajane . 
702	NA	" "" Sapp ? "" kontrollisin diagnoosi kõla . "
703	NA	 Mis seal's ikka . 
703	NA	 Pole see leetritest hullem . 
704	NA	 Oma alalises elukohas võtsin mantli seljast ja kuulatasin tähelepanelikult . 
705	NA	 Kõik oli rahulik , käis vaid seinakell . 
706	NA	 Üks-kaks-kolm , üks-kaks-kolm , loendas ta aeglaselt mu jalgu . 
706	NA	 Ei , käsi , ei , kahte jalga ja ühte kätt . 
707	NA	 Naine ootas mind juba . 
707	NA	 Aga mitte nagu ameerika feminist , kes teab tuhandeid asendeid , aga lamab nagu ront . 
707	NA	 Ta oli lihtsalt väsinud . 
707	NA	 Keegi ei tea , mida ta teadis . 
708	NA	 Tal oli seljas lilleline kittelkleit . 
709	NA	 Ta vaatas mind nukrate silmadega . 
710	NA	 Ta pani lauale kalorivaese toidu . 
711	NA	 Saiapätsi . 
712	NA	 Viineri . 
713	NA	 Ja supi . 
714	NA	 Mul ei olnud isu . 
715	NA	 “ Kas sa kikud pesid ära ? ” 
716	NA	 “ Jah , ” vastas naine tülpinult . 
716	NA	 Eks mu haigus mõju halvasti kogu perekonnaelule , intiimsfäärile . 
717	NA	 Ma ei hakanud kontrollima . 
718	NA	 Ta juuksed olid äsja lokitud . 
719	NA	 Seepärast nägi ta välja nagu lammas . 
720	NA	 “ Kas sa kikud pesid ära ? ” 
721	NA	 “ Mul ei olegi kikusid , ” vastas eakas ema teisest toast kiirustamata . 
722	NA	 Ütleme siis pigem , et füüsiliselt ja vaimselt kulunud . 
722	NA	 Ta on ka küüru selga tõmmanud . 
723	NA	 “ Välja löödud ? ” 
724	NA	 “ Ei , vanadus , ” vastas ema üllatunult . “ Kikud on kopsikus . ” 
725	NA	 Varavõitu nagu , mõtlesin . 
725	NA	 Need võinuksid tal suus olla . 
725	NA	 Kuid siiski need pole tal armetult välja löödud . 
725	NA	 Ma ei tahaks seda teemat puudutada , aga tema poeg jäi toidujärajatest ilma mitte loomuliku vanaduse tõttu . 
726	NA	 Maailmas on vaid kahte liiki inimesi – ühed , kellel on hambad , teised , kellel neid ei ole . 
726	NA	 Viimased on alati õnnetud , ükskõik kui õnnelikud nad ka poleks . 
727	NA	" "" Isa , räägi mulle muinasjuttu , "" ütles tütreke ootusrikkalt oma voodikesest . "
728	NA	 Vaatasin ta ilusat näokest ja sädet silmis . 
729	NA	 Kuigi ta on mul pisut haiglane , jätkub tas lapselikku rõõmsameelsust ja elutahet . 
730	NA	 Seepärast oli eriti solvav , et jõhker lasteaiakaaslane teda enne lõunasööki jalaga kõhtu lõi . 
731	NA	 Silitasin ta kõhtu . 
732	NA	" "" Kas on valus ? "" "
733	NA	" "" Ei , "" vastas tüdruk vapralt . "
734	NA	 Mul oli valus . 
735	NA	" "" Kas nagu ikka hundist , kes väikese punase mütsiga tüdrukukese ära sõi ? "" "
736	NA	" "" Ei . "
736	NA	" "" "
737	NA	" "" Või siis kurjast võõrasemast , kes väikese ilusa tüdrukukese talvel metsa lilli otsima saatis ? "" "
738	NA	" "" Ei . "
738	NA	" "" "
739	NA	" "" Ehk kurjast võõrasemast , kes käskis jahimehel väikese tüdruku maha lasta ? "" "
740	NA	" "" Rebasest ja kassist , kes Buratinolt raha välja petsid ? "
741	NA	 Elli raputas pead . 
742	NA	" "" Mulle ei meenu neid enam . "
742	NA	" Ehk siis hundist , kes kolme nuumatud põrsakest nahka pista tahtis ? "" "
743	NA	" "" No olgu siis pealegi . "
743	NA	" "" "
744	NA	 Kunagi ammu-ammu , kui Maakeral valitses veel õiglus , elas pimedas paksus metsas üksik hunt - del Loco . 
744	NA	 Kuna ta oli vaene , pidi ta päevast päeva tööd rügama kolme pekiste tagumikega noorukist sea laudas . 
745	NA	 Ta küüris nende uhket sulgu , tegi neile talveks heina , kasvatas kartulit , suhkrupeeti ning nisu , jahvatas jahu , viskas sõnnikut , sügas selga . 
746	NA	 Ainus tänu talle tehtud töö eest oli vihane ruig . 
747	NA	 Kolm nuumsiga ei olnud kunagi tehtud tööga rahul ja ei tänanud del Locot . 
747	NA	 Palka sai aga del Loco nii vähe , et lihast võis ta ainult unistada . 
747	NA	 Aga hundi organism nõudis seda . 
748	NA	 Ühel päeval leidis ta karu poolt maha pillatud Kommunistliku Partei Manifesti . 
749	NA	 Öösiti õppis del Loco vene keelt , et seda mõista . 
750	NA	 Juba olid tal selged kõik joptujumatid ja huinarõlad , siis ka ülejäänud leksika . 
751	NA	 Üha vastikumaks muutus hallivatimehele see kultide ja emiste nuumamine , see raske füüsiline töö sandikopikate eest , nende rasvaste tagumike lõhn , see lõputu searuig ja alandus - tema , don Loco , peab taluma mingite sigade solvanguid . 
752	NA	" "" Ei , "" ütles ta endale . "
753	NA	 Öösel võttis ta seatapmispussi , hiilis vennakeste individuaallautadesse ja lõikas neil ühekaupa kõrid läbi . 
754	NA	 Nad ei jõudnud korralikult vingahtadagi nagu siga aiavahel . 
755	NA	" "" Aga miks don Loco ei oodanud , millal põrsastest kasvavad emised ja kuldid ? "" küsis majanduslikult mõtlev tütreke . "
755	NA	" "" Vähemalt kolm korda rohkem liha . "
755	NA	" "" "
756	NA	" "" Suurtest kultidest ja emistest ei saanuks ta enam jagu . "
756	NA	 Nad oleks ta oma laiade tagumikega vastu seina laiaks litsunud . 
756	NA	 Vaenlane tuleb hävitada juba eos . 
756	NA	" "" "
757	NA	" "" Mõistan , "" ütles tütreke . "
757	NA	 Ja juba ta magas . 
758	NA	 Juba Matteuse evangeeliumis kirjutati , et Jeesus Kristus Superstaar ajas kahe mehe deemonid sigadekarja sisse . 
758	NA	 Kurjast vaimust vaevatud röhkijate kari hüppas aga kaljult alla ja kaotas allvoolavas vees oma elu . 
758	NA	 Linnarahva viha sai tunda aga loomulikult usklike lunastaja . 
758	NA	 Igal juhul muhameedlased peavad sealiha peale seda mustaks . 
759	NA	 Astusin mõned korrad rahutult üle toa , kuulatasin . 
759	NA	 Naine magas juba , ta üsk oli tühi , ta oli väsinud . 
759	NA	 Mu silme ees rullusid lahti rõvedad plakatid haiglaseinal , pakkjalad , gigantsed kääbuste kuningad , süfiliitiku paistes käed haaramas mu niigi tursunud kõri . 
759	NA	 Proovisin kiigata suguhaige suhu , et kindlaks teha tema hammaste seisukorda , kuid need hüppasid millegipärast töölispatsiendi viinast puretud maksa ja asetusid sinna kindlalt paigale . 
760	NA	 Nii tekkis kummaline olend , keda võiks parema võrdlusvõimaluse puudumise korral nimetada Purihambuliseks putsiks – Vagina dentata . 
760	NA	 No tõesti sarnane , kui lähemalt vaadata . 
760	NA	 Haruldane sarnasus . 
761	NA	 Kujutage seda endale ette . 
762	NA	 Esialgu olend kohanes oma uute võimalustega . 
763	NA	 Uuris teraselt ümbrust . 
763	NA	 Tema vilavas pilgus olid samaaegselt ühendatud Üaakallik nahaalsus ja koeralik alandlikkus . 
763	NA	 Kõige raskem ongi just nende vaenlastega hakkama saada , kelle puhul te ei ole kindel , kas oodata tema hammustust või mitte . 
763	NA	 Hambad oli tal lamedad . 
764	NA	 Nagu hobusel . 
765	NA	 Pilt polnud just meeldivate killast . 
765	NA	 Kuigi mõlemad olendi osad kulunuksid mulle eraldi võttes ära . 
765	NA	 Üks mu füüsiliste teine vaimsete vajaduste rahuldamiseks . 
766	NA	 Hetkeks tundsin end loodusteadlasena , kes on avastanud mõne varem tundmatu sitika . 
766	NA	 Puudus ainult loodusteadlasele sel puhul omane eufooria . 
766	NA	 Putukas jätab mind täiesti külmaks . 
767	NA	 Vagina dentata oli kõvasti üle keskmise suurusega . 
768	NA	 Nii vägevast olen kuulnud ainult TÜapaevi ja Petka anekdootides . 
769	NA	 Uus organ , või liik , vaatas mulle hindavalt silma sisse . 
770	NA	 Teraselt . 
771	NA	 Aga mitte nagu silmaarst . 
771	NA	 Kaugeltki mitte . 
771	NA	 Pigem nagu günekoloog . 
772	NA	 Teraselt . 
773	NA	 Vaagis oma vastase füüsilist tugevust ja vaimset võitlustahet . 
774	NA	 Ega tal midagi erilist vaagida olnud . 
774	NA	 Kuigi aeg-ajalt välgatas mus veel seda endist suursugusust ja vilkust . 
774	NA	 Välgatasid mu karatetreeningud , välgatasid mu unistused , välgatas mu esimene järk vene kabes . 
774	NA	 Aga mitte vene rulett . 
774	NA	 Las see välgatab nõrkadel . 
774	NA	 Tugevad peavad vastu . 
775	NA	 Purihambuline puts proovis kohe ka oma võimalusi . 
775	NA	 Õnneks polnud ta hambad kuigi teravad . 
775	NA	 Tema lõugadel polnud buldogi haardetugevust . 
775	NA	 Suutsin siiski kummalise eluka , peab tunnistama , et kummaline see oli , lõugade haardeulatusest tänu oma kiirusele eemale hüpata . 
775	NA	 Need klõpsatasid kinni ümber ühe minu veniva kolhoosnikusoki . 
776	NA	 Kahtlemata oli elukas must kiirem ja osavam ning taktikaliselt õigem oli välgukiirusel jalga lasta . 
777	NA	 Kargasin vannituppa ning lõin ukse tagantkätt kinni . 
777	NA	 Lükkasin riivi ette . 
777	NA	 Kuulasin veel , kuidas ta ukse taga jõuetus vihas lamedate hammastega tapeeti seinalt rebis ja matsutades sokki näris . 
777	NA	 Napp võit . 
778	NA	 Kuigi , kas põgenemist saab üldse võiduks pidada . 
779	NA	 Välkkiire hüpe võttis mind pisut lõõtsutama . 
779	NA	 Isegi süda lõi kiiremini . 
779	NA	 See olnuks nüüd küll kummaline surm . 
779	NA	 Kujutasin ette lahkaja diagnoosi minu kehale : “ Surma põhjus – Vagina dentata . ” Kujutasin ette doktorite muigel nägusid . 
779	NA	 Selle peale naeraks isegi . 
780	NA	 Pistsin pea vee alla . 
781	NA	 Vesi voolas ojadena . 
782	NA	 Hiljem asja üle rahulikult järele mõeldes , pani mind Vagina dentataga kohtumine ainult muigama . 
782	NA	 Ei mingit hirmu enam . 
782	NA	 Lõppude lõpuks on temagi looduse osa , olend nagu igaüks meist . 
782	NA	 Ainult tunduvalt väiksem . 
782	NA	 Eks uued asjad ja olukorrad tekitavad meis alguses ikka pisut võõristust . 
782	NA	 Peaasi , et see võõristus pikapeale kaoks . 
782	NA	 Ei painaks sinu kohkunud hinge . 
783	NA	 Ööd ja päevad . 
784	NA	 Võimalik , et selle loomaga oleks saanud peale hingeliste sidemete loomist koguni suguühtesse astuda . 
784	NA	 Loomulikult tuleks siis kirehetkel äärmist ettevaatlikust säilitada . 
785	NA	 Keerasin raadio lahti . 
785	NA	 Ma ei talu vaikust . 
786	NA	 “ Ärge muretsege , hakake elama , ” ütles kodukootud Ameerika psühh . “ 
787	NA	 Koduperenaised kuulasid teda huviga . 
788	NA	 Tõmbasin ninaga paar korda õhku , kuid sain vaid tõestust rahvatarkusele , et raha ei haise . 
788	NA	 Eriti raadio kaudu . 
788	NA	 Olen muide ka ise mitmeid kordi mõelnud ärindusse sukeldumise peale . 
788	NA	 Kahjuks on aga seal teatud keha eritisi minu jaoks liiga palju . 
788	NA	 Oma lüheldase kasvu tõttu võib see kõik mul lihtsalt üle pea kokku lüüa . 
788	NA	 Taoline surm poleks just meeldivate killast . 
788	NA	 Kuigi – vaevalt on mõni elust lahkumise viis teisest etem . 
789	NA	 “ Vaadake elu helgemat poolt , ” kostus krapist . 
790	NA	 Vaatasin kurdusid näol , sugutijuurel ja teatud pingutusega paremal kannikal . 
790	NA	 Ja tõmbasin suu laiale hääletule naeratusele . 
790	NA	 Helge elu sundis mind lõbususele . 
791	NA	 “ Huumoriga saab jagu ka elu raskematest momentidest , vaadake näiteks mind … ” 
792	NA	 Androgüün demonstreeris midagi läbi eetri ja sumises mu kõrva ääres edasi . 
793	NA	 “ Ja nüüd , üks-kaks-kolm-neli , üks-kaks-kolm-neli . 
793	NA	 Lõbusamalt … ” 
794	NA	 “ Üks-kaks-kolm , üks-kaks-kolm , ” loendas krapp pisut liimist lahti majandusteadlase hoolikalt läikima hõõrutud hambaid . 
795	NA	" "" Ostke kõik raamat , ärge muretsege ja hakake elama … "" "
796	NA	 Lömastasin krapi . 
797	NA	 Lamasin vaikselt oma truu naise kõrval töölistele määratud voodis . 
797	NA	 Keegi polnud tahtnud seda mult veel ära võtta . 
797	NA	 Inimesel peab olema midagi , millest raskel hetkel kinni hoida . 
798	NA	" "" Halleluuja ! "" "
799	NA	 Lõhestas vaikust lömastatud krapp . 
800	NA	 Kell tegi oma igapäevaseid üksluiseid tiire . 
800	NA	 Isegi siis , kui need olid laiali nagu prostituudi jalad – osutid . 
801	NA	 Töölislinnakust , see tähendab sealt , kus ma elan , kostus peenike , luust ja lihast läbilõikav tehasevile . 
802	NA	 Polnud raske arvata , et nad kiirustavad tööle . 
803	NA	 Ühekaupa ja krupiti , ühekaupa ja grupiti , ühekaupa ja grupiti … . 
804	NA	 Ühekaupa 
805	NA	 ja 
806	NA	 grupiti . 
807	NA	 Ühekaupa 
808	NA	 ja 
809	NA	 grupiti . 
810	NA	 Tundsin , kuidas mu väsinud laud raskeks muutusid . 
811	NA	 Teadsin , et nad kiirustavad tööle . 
812	NA	 Ühekaupa ja krupiti . 
813	NA	 Sulgesin silmad . 
814	NA	 Ajus laiutas päratu suur purihambuline puts . 
815	NA	 Talle ei läinud korda ei minu valu ega kurblik rõõm . 
816	NA	 Ta vaatas mulle teraselt otse näkku . 
817	NA	 Puts neelas minu jõuetu pilgu endasse ja ei lasknud enam lahti . 
818	NA	 Tundsin , kuidas tema vihkamist täis pilk hüppas minu verdtäisimbunud silmisse . 
819	NA	 “ Kas see on äng , isa ? ” küsis mu surnud tütar . 
820	NA	 Äng rõhus mu südant . 
